Point ID,Structured Coordinates:0,Structured Coordinates:1,Structured Coordinates:2,nd1p,nd2p,phisp
0,0,0,0,0.989895224571228,0.9530345797538757,-0.0
1,1,0,0,0.9949325323104858,0.9760472178459167,-0.0
2,2,0,0,0.9916614294052124,1.0040969848632812,-0.0
3,3,0,0,0.9935572743415833,0.9868701696395874,-0.0
4,4,0,0,0.9975088834762573,0.9806426763534546,-0.0
5,5,0,0,0.9953957796096802,0.9901668429374695,-0.0
6,6,0,0,0.9929267764091492,1.0139811038970947,-0.0
7,7,0,0,0.9995620846748352,1.009724736213684,-0.0
8,8,0,0,0.9912500381469727,1.0128140449523926,-0.0
9,9,0,0,0.9940072894096375,1.0013676881790161,-0.0
10,10,0,0,0.993395984172821,0.9960911870002747,-0.0
11,11,0,0,1.0017309188842773,1.0099462270736694,-0.0
12,12,0,0,0.9963515996932983,0.9944340586662292,-0.0
13,13,0,0,0.996735692024231,1.0104844570159912,-0.0
14,14,0,0,0.9898802638053894,1.0154287815093994,-0.0
15,15,0,0,0.9952524304389954,1.016280174255371,-0.0
16,16,0,0,1.0011593103408813,1.0290536880493164,-0.0
17,17,0,0,0.998609721660614,1.0537528991699219,-0.0
18,18,0,0,1.0075479745864868,1.0536850690841675,-0.0
19,19,0,0,1.0026389360427856,1.0608105659484863,-0.0
20,20,0,0,1.0038799047470093,1.036700963973999,-0.0
21,21,0,0,0.9998744130134583,0.976830005645752,-0.0
22,22,0,0,1.0001988410949707,0.9736876487731934,-0.0
23,23,0,0,0.9942356944084167,0.9986894726753235,-0.0
24,24,0,0,0.9973341226577759,0.9746488332748413,-0.0
25,25,0,0,0.9963639378547668,0.9655726552009583,-0.0
26,26,0,0,0.9957095980644226,0.9791828393936157,-0.0
27,27,0,0,0.9969673156738281,1.0250937938690186,-0.0
28,28,0,0,0.988507866859436,1.0390803813934326,-0.0
29,29,0,0,0.99793541431427,1.0356156826019287,-0.0
30,30,0,0,0.9978910684585571,1.0208981037139893,-0.0
31,31,0,0,0.99931800365448,1.0134568214416504,-0.0
32,32,0,0,0.9998775720596313,1.0499860048294067,-0.0
33,33,0,0,0.9942384958267212,1.032259464263916,-0.0
34,34,0,0,0.9940242767333984,1.0174849033355713,-0.0
35,35,0,0,0.9911291003227234,0.9947466850280762,-0.0
36,36,0,0,0.9927489161491394,0.9941707849502563,-0.0
37,37,0,0,0.997994065284729,0.9912955164909363,-0.0
38,38,0,0,1.0055582523345947,0.9906079173088074,-0.0
39,39,0,0,1.0004669427871704,1.0165507793426514,-0.0
40,40,0,0,1.0039118528366089,1.0116546154022217,-0.0
41,41,0,0,1.0028647184371948,1.0154038667678833,-0.0
42,42,0,0,1.0002127885818481,1.0158898830413818,-0.0
43,43,0,0,1.0007989406585693,0.9839304685592651,-0.0
44,44,0,0,1.0009448528289795,0.9851880073547363,-0.0
45,45,0,0,0.9975658655166626,1.0070164203643799,-0.0
46,46,0,0,1.0011812448501587,1.0203419923782349,-0.0
47,47,0,0,1.0067814588546753,1.0125157833099365,-0.0
48,48,0,0,1.0017962455749512,0.9796850085258484,-0.0
49,49,0,0,1.0023484230041504,0.9833135604858398,-0.0
50,50,0,0,0.9999574422836304,0.9669850468635559,-0.0
51,51,0,0,0.9927452802658081,0.9914296269416809,-0.0
52,52,0,0,0.9975394010543823,1.0232981443405151,-0.0
53,53,0,0,0.9965702295303345,1.0121955871582031,-0.0
54,54,0,0,0.9996764063835144,1.02110755443573,-0.0
55,55,0,0,0.9987584948539734,1.023214340209961,-0.0
56,56,0,0,0.9917834997177124,1.0194569826126099,-0.0
57,57,0,0,0.9903959035873413,0.9979749917984009,-0.0
58,58,0,0,0.9907848238945007,0.9991238713264465,-0.0
59,59,0,0,0.996548056602478,1.006286382675171,-0.0
60,60,0,0,1.0002965927124023,0.987932026386261,-0.0
61,61,0,0,0.9996323585510254,1.0021836757659912,-0.0
62,62,0,0,0.9948452115058899,1.0240399837493896,-0.0
63,63,0,0,0.9981139898300171,1.0306898355484009,-0.0
64,64,0,0,1.0011523962020874,0.989574134349823,-0.0
65,65,0,0,0.9992116689682007,1.000627875328064,-0.0
66,66,0,0,0.9946354627609253,1.0076267719268799,-0.0
67,67,0,0,0.9979216456413269,1.0179662704467773,-0.0
68,68,0,0,0.9939206838607788,1.0103845596313477,-0.0
69,69,0,0,0.9946588277816772,0.9940640330314636,-0.0
70,70,0,0,0.9959388971328735,0.993496298789978,-0.0
71,71,0,0,0.9986198544502258,0.9835916757583618,-0.0
72,72,0,0,0.991392970085144,0.989741325378418,-0.0
73,73,0,0,0.9969515800476074,0.9824682474136353,-0.0
74,74,0,0,0.9922149777412415,0.9694632291793823,-0.0
75,75,0,0,0.9937369227409363,0.9877060651779175,-0.0
76,76,0,0,1.0066781044006348,1.0167592763900757,-0.0
77,77,0,0,0.9961203336715698,1.0052648782730103,-0.0
78,78,0,0,0.9976708292961121,0.9996312856674194,-0.0
79,79,0,0,0.9937828779220581,0.9880226254463196,-0.0
80,80,0,0,0.9928470849990845,0.9880359768867493,-0.0
81,81,0,0,0.9978631734848022,0.98186194896698,-0.0
82,82,0,0,0.9946118593215942,0.9596103429794312,-0.0
83,83,0,0,0.9998363256454468,0.9768905639648438,-0.0
84,84,0,0,0.9986604452133179,1.0052469968795776,-0.0
85,85,0,0,0.9982454180717468,0.9974802732467651,-0.0
86,86,0,0,0.9947837591171265,0.9934290051460266,-0.0
87,87,0,0,0.9969726800918579,0.9829821586608887,-0.0
88,88,0,0,0.9920290112495422,0.9899648427963257,-0.0
89,89,0,0,0.9892746210098267,0.9988722801208496,-0.0
90,90,0,0,0.9903367757797241,1.0126771926879883,-0.0
91,91,0,0,0.9961430430412292,1.0100215673446655,-0.0
92,92,0,0,0.9977310299873352,1.0128377676010132,-0.0
93,93,0,0,0.9932611584663391,0.9903287887573242,-0.0
94,94,0,0,0.9890721440315247,0.9819623827934265,-0.0
95,95,0,0,0.9984543919563293,1.0052282810211182,-0.0
96,96,0,0,1.0018177032470703,1.032667875289917,-0.0
97,97,0,0,0.9979454874992371,1.0339572429656982,-0.0
98,98,0,0,0.9945321083068848,1.0100995302200317,-0.0
99,99,0,0,0.9969391822814941,0.9825671911239624,-0.0
100,100,0,0,0.9977663159370422,0.9826000332832336,-0.0
101,101,0,0,0.9980533719062805,1.009390115737915,-0.0
102,102,0,0,0.9984048008918762,1.0145593881607056,-0.0
103,103,0,0,0.9963114857673645,0.993157684803009,-0.0
104,104,0,0,0.9907865524291992,1.0155918598175049,-0.0
105,105,0,0,0.9922820925712585,1.0139964818954468,-0.0
106,106,0,0,0.9936321377754211,0.9860504865646362,-0.0
107,107,0,0,0.993233323097229,0.9938861727714539,-0.0
108,108,0,0,0.9982129335403442,0.9924665689468384,-0.0
109,109,0,0,0.9934302568435669,0.975675106048584,-0.0
110,110,0,0,0.995012104511261,1.0032100677490234,-0.0
111,111,0,0,0.9938273429870605,1.0096752643585205,-0.0
112,112,0,0,0.9933273196220398,1.0015289783477783,-0.0
113,113,0,0,0.9903879165649414,0.9834384918212891,-0.0
114,114,0,0,0.9944775700569153,0.9622222781181335,-0.0
115,115,0,0,0.9979307055473328,0.9732650518417358,-0.0
116,116,0,0,0.9899809956550598,0.9650786519050598,-0.0
117,117,0,0,0.987562358379364,0.9596689343452454,-0.0
118,118,0,0,0.9942277669906616,0.9838555455207825,-0.0
119,119,0,0,1.0044804811477661,0.9770127534866333,-0.0
120,120,0,0,0.9951564073562622,1.001695990562439,-0.0
121,121,0,0,0.9921633005142212,0.9984627962112427,-0.0
122,122,0,0,0.9943113327026367,1.0154025554656982,-0.0
123,123,0,0,0.9968820810317993,1.0146503448486328,-0.0
124,124,0,0,0.9927452206611633,1.0025584697723389,-0.0
125,125,0,0,0.9968587756156921,1.0094630718231201,-0.0
126,126,0,0,1.0009580850601196,0.991836428642273,-0.0
127,127,0,0,0.9972651600837708,0.9709247350692749,-0.0
128,128,0,0,0.9950351715087891,0.9736181497573853,-0.0
129,129,0,0,0.9994544982910156,0.9740088582038879,-0.0
130,130,0,0,1.0008659362792969,0.9827688336372375,-0.0
131,131,0,0,0.996873676776886,0.9925519227981567,-0.0
132,132,0,0,0.9985983967781067,0.9867016077041626,-0.0
133,133,0,0,0.9950457811355591,0.992843508720398,-0.0
134,134,0,0,1.0002262592315674,1.0078949928283691,-0.0
135,135,0,0,0.9984824061393738,0.9867168664932251,-0.0
136,136,0,0,0.9908431172370911,0.9564000964164734,-0.0
137,137,0,0,0.9879660606384277,0.9936267733573914,-0.0
138,138,0,0,0.9987881779670715,1.000502586364746,-0.0
139,139,0,0,1.0002204179763794,0.9974032640457153,-0.0
140,140,0,0,0.9976710081100464,0.9827314615249634,-0.0
141,141,0,0,0.9997807741165161,0.9908908009529114,-0.0
142,142,0,0,1.002180576324463,1.0082738399505615,-0.0
143,143,0,0,0.9973968267440796,0.9946368932723999,-0.0
144,144,0,0,0.9934112429618835,0.959534764289856,-0.0
145,145,0,0,0.9920827150344849,0.9545770883560181,-0.0
146,146,0,0,0.9911084175109863,0.9612258076667786,-0.0
147,147,0,0,0.9910774230957031,0.977389931678772,-0.0
148,148,0,0,0.9970418214797974,0.9966729283332825,-0.0
149,149,0,0,0.9973543882369995,1.006757378578186,-0.0
150,150,0,0,1.0027973651885986,1.0035409927368164,-0.0
151,151,0,0,0.9989523887634277,0.9989174008369446,-0.0
152,152,0,0,0.9988352060317993,0.9916741251945496,-0.0
153,153,0,0,0.9998124241828918,0.9933999180793762,-0.0
154,154,0,0,0.9919438362121582,0.9933751821517944,-0.0
155,155,0,0,0.9942256808280945,0.9748764038085938,-0.0
156,156,0,0,1.0022637844085693,0.9801953434944153,-0.0
157,157,0,0,0.9987297058105469,0.9778016805648804,-0.0
158,158,0,0,0.992411732673645,0.9716598391532898,-0.0
159,159,0,0,0.987764835357666,0.9704111814498901,-0.0
160,160,0,0,0.989895224571228,0.9530345797538757,-0.0
161,0,1,0,0.9941326975822449,0.9684768915176392,-0.0
162,1,1,0,0.9942649602890015,0.9776006937026978,-0.032890912145376205
163,2,1,0,0.9940861463546753,0.965119481086731,-0.06111760810017586
164,3,1,0,0.9871687889099121,0.9716695547103882,-0.05547086521983147
165,4,1,0,0.9941185712814331,0.956215500831604,-0.09091053158044815
166,5,1,0,0.9951490163803101,0.9563131332397461,-0.04035210236907005
167,6,1,0,0.9912621378898621,1.0011677742004395,0.09462717920541763
168,7,1,0,0.9994228482246399,1.0111287832260132,0.14359113574028015
169,8,1,0,1.0013427734375,1.0177829265594482,0.17309363186359406
170,9,1,0,0.999609112739563,1.0115681886672974,0.17000284790992737
171,10,1,0,0.9951080083847046,0.9997081756591797,0.1508951634168625
172,11,1,0,1.0047814846038818,0.9868171811103821,0.1174759641289711
173,12,1,0,1.0030076503753662,1.0077165365219116,0.15368933975696564
174,13,1,0,0.9973539113998413,1.0083751678466797,0.14242032170295715
175,14,1,0,0.993380069732666,1.012120008468628,0.1268729418516159
176,15,1,0,0.9990708231925964,1.0139333009719849,0.1065388172864914
177,16,1,0,0.9991022348403931,1.018863320350647,0.11744964122772217
178,17,1,0,1.0038241147994995,1.0290393829345703,0.15483632683753967
179,18,1,0,1.0033862590789795,1.0467586517333984,0.20015883445739746
180,19,1,0,0.9991071820259094,1.028820514678955,0.17513407766819
181,20,1,0,1.000372290611267,0.9889119863510132,0.09549996256828308
182,21,1,0,1.0017740726470947,0.9924570322036743,0.07986171543598175
183,22,1,0,1.0022426843643188,0.9842197299003601,0.04154336452484131
184,23,1,0,1.0004703998565674,0.9879106283187866,0.025338057428598404
185,24,1,0,1.0000848770141602,0.9915814399719238,0.02235489711165428
186,25,1,0,1.0017168521881104,1.0071609020233154,0.03534747287631035
187,26,1,0,0.9950507283210754,0.9876907467842102,0.02804834209382534
188,27,1,0,0.9984462857246399,0.9970263242721558,0.03085632249712944
189,28,1,0,0.9958928227424622,0.9970396757125854,0.024882350116968155
190,29,1,0,1.0029194355010986,0.9886274337768555,-0.008411656133830547
191,30,1,0,0.9928053617477417,0.984796404838562,-0.007171143777668476
192,31,1,0,0.9929801821708679,1.0031185150146484,0.022215794771909714
193,32,1,0,0.9999530911445618,1.0120769739151,0.028483707457780838
194,33,1,0,0.9998590350151062,0.9980385899543762,0.001473698066547513
195,34,1,0,0.9960392713546753,0.988394558429718,0.006403031758964062
196,35,1,0,0.9939700365066528,0.9916284680366516,0.04037228599190712
197,36,1,0,0.9911006689071655,0.9978358149528503,0.07355822622776031
198,37,1,0,0.9951348304748535,1.0213264226913452,0.11552431434392929
199,38,1,0,0.9943546056747437,1.012624979019165,0.09938423335552216
